Title,Genres,Release Date,Release Country,Movie Rating,Review Rating,Movie Run Time,Plot,Cast,Language,Filming Locations,Budget,Cast Member,Cast Member Frequency,Director,Title Word,Title Word Frequency,Description Word,Description Word Frequency,Genres Word,Genres Frequency,Headline Word,Headline Frequency,Headline Percent 
Trap," Comedy,  Horror",18-Dec-15,UK,,5.8,90 min,"Directed by Fergus March. With Alexander Kirk, Felicity Wren, James Wren, Sean Garratt. Two very different groups arrive at the same place on the same night after the same thing, a hoard of ancient treasure buried deep within a massive, abandoned Victorian bath house. One is a group of professional cat burglars, on their final heist and the other is a bunch of young, misfit jobseekers on a team building exercise. There's only one thing standing between them and riches beyond their ...","Alexander Kirk, Felicity Wren, James Wren, Sean Garratt, Millie Reeves, Mark Lyminster, David Haydn, Ben Neale, Sarah Coyle, Mason Phillips, Vivienne Acheampong, Louie Bayliss, Aisling Bea, Peter Buckley-Hill, Alan Freestone",English,,,Glen Roberts,2.0,Fergus March,their,1.0,webb,9.0,,,Bothered,2,0.001003593
Daddy 's Little Girl," Horror,  Thriller",2014,USA,UNRATED,5.8,107 min,"Directed by Chris Sun. With Billi Baker, Michael Thomson, Allira Jaques, Holly Phillips. In a time when stranger danger is ever present, a single father learns that it's the ones you trust most who have to be watched the closest.","Billi Baker, Michael Thomson, Allira Jaques, Holly Phillips, Rebecca Plint, Sean Gannon, Christian Radford, Darrell Plumridge, Mirko Grillini, Madeleine Campbell, Brooke Chamberlain, Anthony Thomas, Craig Claxton, Kaushik Das, Sonya McCreary",English,"Sunshine Coast, Queensland, Australia",500000.0,James Bartholet,2.0,Chris Sun,trauma,1.0,warrior,9.0,,,Bottle,2,0.001003593
Zomboobies," Comedy,  Horror",2-Mar-14,USA,,5.9,,"Directed by Francois Fujimoto, Mike L. Taylor. With Cathy Shim, Diana Toshiko, Marisa Tayui, Judilin Bosita.","Cathy Shim, Diana Toshiko, Marisa Tayui, Judilin Bosita, Thomas Harris, Eileen Hsi, James Hsu, Steve La, John Lewis, Connie Shin, Jonathan Soldwisch, Antony Tran, Greg Watanabe",Japanese,,,Srinivas Reddy,2.0,"Francois Fujimoto, Mike L",trouble,1.0,hides,9.0,,,Bottles,2,0.001003593
Rise Dinosaurs," Action,  Horror,  Sci-Fi",10-Mar-16,South Korea,R,2.3,83 min,"Directed by Anthony Fankhauser. With Gary Stretch, Corin Nemec, Vernon Wells, Michael Worth. A commando squad rescues a hostage being held by a terrorist, but their helicopter is shot down and falls into an unexplored valley. They quickly realize it is inhabited by dinosaurs, for which soldiers are a tasty morsel.","Gary Stretch, Corin Nemec, Vernon Wells, Michael Worth, Natascha Berg, Alicia Ziegler, Israel Sáez de Miguel, Rachel Riley, Jordan Lawson, Chris Gabriel, Jeff Leroy, Bryan K. Brown, Adrian Clissold, Philip Coc, Ganney Dortch",English,Belize,,Jules Hartley,2.0,Anthony Fankhauser,yeti,1.0,raj,9.0,,,Bounces,2,0.001003593
Anando Brahma, Horror,17-Aug-17,India,,7.1,123 min,"Directed by Mahi V. Raghav. With Rajiv Kanakala, Vennela Kishore, Tapsee Pannu, Thagubothu Ramesh. An NRI wants to sell his ancestral home, but later hears rumours of it being haunted. Unwilling to sell the property at a throwaway price, he asks a team of four guys to spend a night in the house and prove that it isn't a ghost den.","Rajiv Kanakala, Vennela Kishore, Tapsee Pannu, Thagubothu Ramesh, Srinivas Reddy, Shakalaka Shankar",Telugu,,100000000.0,Jerry Wasserman,2.0,Mahi V,awaiting,1.0,arent,9.0,,,Bowling,2,0.001003593
Needlestick," Horror,  Thriller",21-Feb-17,USA,,3.6,85 min,"Directed by Steven Karageanes. With Lance Henriksen, Harry Lennix, Michael Traynor, Katie Savoy. A desperate doctor locks down South Union Cardiac Hospital to keep the greatest discovery in human history to himself, while a young intern races to save a dying young dancer, his ex-girlfriend, and his best friend, and stop his mentor.","Lance Henriksen, Harry Lennix, Michael Traynor, Katie Savoy, Jack Noseworthy, Jordan Trovillion, Alara Ceri, George Pogacich, Linda Boston, Rachel Bellack, Anita Nicole Brown, Gabrielle Brown, Jan Cartwright, Cindy Chu, James Cowans",English,"Detroit, Michigan, USA",,Amanda Baker,2.0,Steven Karageanes,beef,1.0,lou,9.0,,,Boxing,2,0.001003593
Red Eye, Horror,2017,USA,,7.0,,"Directed by Tristan Clay. With Jessica Cameron, Heather Dorff, Clayton Abbott, Destinie Orndoff. Four friends set out to document a local legend in West Virginia. Will their passion cross the line? Or will it bleed through?","Jessica Cameron, Heather Dorff, Clayton Abbott, Destinie Orndoff, Hayden Wilberger, Scott King",English,"Kentucky, USA",10000.0,Marissa Skell,2.0,Tristan Clay,blunzenkönig,1.0,rise,9.0,,,Boyfriend,2,0.001003593
Escape Cannibal Farm, Horror,9-Oct-17,Sweden,,,100 min,"Directed by Charlie Steeds. With Kate Davies-Speak, Barrington De La Roche, David Lenik, Rowena Bentley. In the British countryside, the Harver family head out on an idyllic summer camping trip where they can bury past tensions and enjoy some family bonding. But when their camp is sabotaged by an unseen intruder in the night, they head to the nearby creepy old farm desperate for help, where vengeful farmer Hunt Hansen and his hideously deformed son aren't farming animals... Caged and waiting for ...","Kate Davies-Speak, Barrington De La Roche, David Lenik, Rowena Bentley, Toby Wynn-Davies, Peter Cosgrove, Joe Street, Dylan Curtis, Sam Lane, Jackson Wright, Kate Llewellyn, Tim J. Henley, Emma Ivy Langwith, Jack Miller, Adam J. Morgan",English,,,Sam Ashurst,2.0,Charlie Steeds,boogeyman,1.0,gothic,9.0,,,BP,2,0.001003593
, Horror,4-Dec-12,USA,R,1.8,86 min,"Directed by Jared Cohn. With Sara Malakul Lane, Rubén Guevara, Steve Hanks, Carl Donelson. When baby Sebastian is born on 12/12/12 everyone around him starts to die. Pretty soon, his mother realizes that her son is the spawn of Hell.","Sara Malakul Lane, Rubén Guevara, Steve Hanks, Carl Donelson, Laura Alexandra Ramos, Samantha Stewart, Rachel Alig, Erin O'Brien, Katy-Ann Thompson, Gregory Niebel, Patrick Stover, Shakira Ja'nai Paye, Shauna Chin, Jourdan Lee, Jon Kondelik",English,"Los Angeles, California, USA",,Kristina Emerson,2.0,Jared Cohn,broken,1.0,intense,9.0,,,Bracing,2,0.001003593
Hollow Creek," Crime,  Horror,  Mystery,  Thriller",1-Feb-16,USA,,4.1,116 min,"Directed by Guisela Moro. With Steve Daron, Guisela Moro, Burt Reynolds, David Ausem. ""Seeking inspiration for his latest horror novel Blake Blackman, a writer from New York, retreats to a remote cabin in the Appalachian Mountains. He is secretly accompanied by his lover Angelica Santoro a book illustrator who he's been having an affair with. She brings her dog along with them. Upon arrival they hear an amber alert on the radio and first learn about the case of several boys ...","Steve Daron, Guisela Moro, Burt Reynolds, David Ausem, Tony Reichert, Alyn Darnay, Steve Alberts, Demia Aliff, Sharon Bleau, Anthony Boggs, Mark Brooks, Blaine Burdette, Earleen Carey, Karen Chimato, Hannah Cope",English,"Ritchie County, West Virginia, USA",500000.0,Jean-Claude Van Damme,2.0,Guisela Moro,brood,1.0,homeless,9.0,,,Bracket,2,0.001003593
Death Walks," Comedy,  Horror,  Mystery,  Thriller",1-Jul-16,UK,,4.6,85 min,"Directed by Spencer Hawken. With Francesca Ciardi, Lucinda Rhodes Thakrar, Jessie Williams, Joanna Finata. Late one night a shopping centre receives an unexpected visitor, what begins as an act of kindness turns into a night of horror.","Francesca Ciardi, Lucinda Rhodes Thakrar, Jessie Williams, Joanna Finata, Scott Mullins, Daniel Smales, Martin Holland, Jon Guerriero, Peter James Hole, Jordan Grehs, Stief a Billy, Andy Kemp, Timothy McDevitt, Tyrone Nestor, Karis Pentecost",English,"The Mercury Mall, Romford, Essex, England, UK",,Nikko Ponce,2.0,Spencer Hawken,cloth,1.0,hills,9.0,,,Brain-Damaging,2,0.001003593
Kingdom Sin, Horror,10-Jul-16,USA,,,90 min,"Directed by Albert Kwak. With Bree Olson, Jack Rovello, Maritza Brikisak, Ashley Forte. When two couples decide to swap their partners in a swinger's club, they uncover horrors about their other half they had never known.","Bree Olson, Jack Rovello, Maritza Brikisak, Ashley Forte, Pablo Nuñez, Lisa Chambliss, Christopher Cedeño, Kimora Brock, Leo Seo, Grant Benjamin Leibowitz",English,,,Talitha Eliana Bateman,2.0,Albert Kwak,volume,4.0,escaping,8.0,,,Brazil,2,0.001003593
Asylum Blackout," Horror,  Thriller",4-May-12,USA,NOT RATED,5.6,85 min,"Directed by Alexandre Courtès. With Rupert Evans, Kenny Doughty, Joseph Kennedy, Dave Legeno. A group of cooks at an asylum for the criminally insane get locked in with the inmates during a massive thunderstorm.","Rupert Evans, Kenny Doughty, Joseph Kennedy, Dave Legeno, Richard Brake, Marcus Garvey, Anna Skellern, Darren Kent, Philippe Résimont, Claude Stark, Chuck Hargrove, Booker T. Franklin, Nina Newman, Bruce Geduldig, Sifiane El Asad",English,"Brussels, Brussels-Capital, Belgium",500000.0,Josh Eal,2.0,Alexandre Courtès,,4.0,exact,8.0,,,Brazile,2,0.001003593
Tormented," Horror,  Thriller",27-Jan-16,Philippines,TV-MA,4.8,83 min,"Directed by Audrey Cummings. With Alysa King, Samora Smallwood, Bart Rochon, Aaron Chartrand. Kylie Winters, a bullied and self-loathing teen, reluctantly agrees to babysit at an isolated country mansion on Halloween night. When a small boy in a pig mask appears at the door trick-or-treating, Kylie's night transforms into a horrifying and violent cat-and-mouse game. She must go beyond what she ever thought possible if she and the children are to survive the night.","Alysa King, Samora Smallwood, Bart Rochon, Aaron Chartrand, Madison Ferguson, Cristophe Gallander, Leo Pady, Robert Nolan, Josee Young, Daphne Moens, Marcus Tarnoy, Daniel Stolfi, Sofia Troop, Michael Lipka, Alys Crocker",English,,,Denis Rafter,2.0,Audrey Cummings,diaries,3.0,prevent,8.0,,,Breached,2,0.001003593
Night Wolf," Action,  Horror,  Thriller",1-Apr-12,USA,R,4.5,81 min,"Directed by Jonathan Glendening. With Isabella Calthorpe, Tom Felton, Gemma Atkinson, Josh Bowman. Sarah Tyler returns to her troubled family home in the isolated countryside, for a much put-off visit. As a storm rages outside, Sarah, her family and friends shore up for the night, cut off from the outside world. But something comes out of the driving rain and darkness. Something that holds a dark secret so devastating that, in one night, it could wipe out the entire family.","Isabella Calthorpe, Tom Felton, Gemma Atkinson, Josh Bowman, Gabriel Thomson, Peter Gadiot, Antony De Liseo, Sue Scadding, John Lynch, Cornelius Clarke, Simon MacCorkindale, Cassie",English,"Surrey, England, UK",,Maureen Pelamati,2.0,Jonathan Glendening,lights,3.0,character,8.0,,,Breaches,2,0.001003593
Sensoria," Drama,  Horror,  Thriller",22-Jan-16,USA,,4.3,81 min,"Directed by Christian Hallman. With Lanna Ohlsson, Norah Andersen, Alida Morberg, Rafael Pettersson. Caroline, a woman in her late thirties, has lost everything and is searching for a new beginning. She moves into an old apartment and starts to realize that she is not as alone as she thought she was. Just as she is searching for something new, something old is searching for her.","Lanna Ohlsson, Norah Andersen, Alida Morberg, Rafael Pettersson, Boel Larsson, Karin Bertling, Harald Leander, Linnea Pihl",Swedish,"Malmö, Sweden",,Jesse L. Green,2.0,Christian Hallman,nuke,2.0,aside,8.0,,,Breathtakingly,2,0.001003593
Pee Mak," Comedy,  Horror,  Romance",28-Mar-13,Thailand,,7.4,115 min,"Directed by Banjong Pisanthanakun. With Mario Maurer, Mai Davika Hoorne, Nattapong Chartpong, Pongsatorn Jongwilak. Mak served in the war during the beginning of the Rattanakosin Dynasty. At war he became friends with Ter, Puak, Shin, and Aey, whose lives he saved. Once the war was over, Mak invited his four friends into his home in Phra Khanong town and introduced them to his beautiful wife Nak and his newborn baby boy Dang. A rumor was going around in the village that Nak had died giving birth to her ...","Mario Maurer, Mai Davika Hoorne, Nattapong Chartpong, Pongsatorn Jongwilak, Wiwat Kongrasri, Kantapat Permpoonpatcharasuk, Sean Jindachot",Thai,,65000000.0,Rasmus Hardiker,2.0,Banjong Pisanthanakun,rain,2.0,noah,8.0,,,Breed,2,0.001003593
Treehouse," Horror,  Mystery,  Thriller",25-Jun-15,South Korea,,3.9,96 min,"Directed by Michael G. Bartlett. With J. Michael Trautmann, Clint James, Dana Melanie, Victoria Spencer Smith. A teenage boy discovers the perpetrators of several brutal kidnappings in his home town.","J. Michael Trautmann, Clint James, Dana Melanie, Victoria Spencer Smith, Daniel Fredrick, Darren Kennedy, Meghan Socha, Nick Herra, Jake Gregory, Nathan L. Henderson, Chance Nichols, Shannon Knopke, Elaine Jenkins, Caleb Cox, Daniel Smith",,"Taneyville, Missouri, USA",3250000.0,Christopher Kriesa,2.0,Michael G,tom,2.0,glenn,8.0,,,Brews,2,0.001003593
Guy Who Kills People," Comedy,  Crime,  Drama,  Horror,  Mystery,  Thriller",5-Oct-12,UK,R,6.4,97 min,"Directed by Jack Perez. With Kevin Corrigan, Barry Bostwick, Karen Black, Leo Fitzpatrick. Ken Boyd, a lonely man fresh out of the loony bin, who sets out to kill those he deems responsible for his miserable life.","Kevin Corrigan, Barry Bostwick, Karen Black, Leo Fitzpatrick, Ariel Gade, Eric Price, Lucy Davis, Lou Beatty Jr., Janie Haddad Tompkins, Ahmed Best, Christopher May, Niko Nicotera, Britain Spellings, Jonathan Fraser, Lindsay Hollister",English,"Los Angeles, California, USA",300000.0,Ray Santiago,2.0,Jack Perez,cu,1.0,dysfunctional,8.0,,,Bribe,2,0.001003593
Mara," Crime,  Horror,  Thriller",2017,USA,,,,"Directed by Clive Tonge. With Olga Kurylenko, Javier Botet, Mitch Eakins, Lance E. Nichols. Criminal psychologist Kate Fuller is assigned to the murder of a man who has seemingly been strangled in his sleep by his wife and the only witness is their eight-year-old daughter, Sophie. As Kate digs into the mystery of an ancient demon which kills people in their sleep, she experiences the same petrifying symptoms as all previous victims and spirals through a chilling nightmare to save ...","Olga Kurylenko, Javier Botet, Mitch Eakins, Lance E. Nichols, Rosie Fellner, Mackenzie Imsand, Dandy Barrett, Craig Conway, Melissa Bolona, Kathy McGraw, Jacob Grodnik, BettyLynn Allison, Montré Everett, Gia Skova, Rebecca Adams",,"Savannah, Georgia, USA",5000000.0,Robert Crayton,2.0,Clive Tonge,diabolical,1.0,tapes,8.0,,,Bribes,2,0.001003593
Capps Crossing," Horror,  Thriller",9-Jun-17,USA,,4.8,85 min,"Directed by Mike Stahl. With Brian Cory, Alex Acosta, Parker Alexander, Marcus Parker. David has lost his girlfriend and his mind. Capps Crossing is his only refuge. When six hikers make the mistake of choosing Capps Crossing to spend the weekend, David will stop at nothing to make sure they never come back.","Brian Cory, Alex Acosta, Parker Alexander, Marcus Parker, Isabel Siragusa, Ashley Sullivan, Quenya Tuck, Gary Cooney, D.J. Hale, Sarah Leo, David L. Peters, Ryan Nelson",English,"Placerville, California, USA",10000.0,Frank Deal,2.0,Mike Stahl,dude,1.0,bowen,8.0,,,Bride,2,0.001003593
Theta Girl," Action,  Horror,  Sci-Fi",13-Oct-17,USA,,9.6,98 min,"Directed by Christopher Bickel. With Victoria Elizabeth Donofrio, Shane Silman, Darrelle D. Dove, Mike Amason. Gayce, a take-no-shit young woman, deals a hallucinogenic drug called ""theta,"" facilitating an audience for her friends' all-girl rock band. When Gayce's friends are brutally murdered, she must solve the mystery behind the murders and protect herself from the killer. She discovers the connections between theta and the murders - and learns a terrifying truth. That the world -- indeed her whole ...","Victoria Elizabeth Donofrio, Shane Silman, Darrelle D. Dove, Mike Amason, Christopher Bickel, Aaron Blomberg, Aaron Blomberg, Kenneth Briere, Shawn Dell Corley, Quinn Deogracias, Nick Dunn, Caley Fleming, Stanford Gardner, Nikki Gonzalez, Brice Hall",English,"Columbia, South Carolina, USA",14000.0,Harish Uthaman,2.0,Christopher Bickel,extremis,1.0,palmer,8.0,,,Briefed,2,0.001003593
Compound Fracture," Horror,  Thriller",4-Feb-15,Philippines,TV-MA,4.4,90 min,"Directed by Anthony J. Rickert-Epstein. With Tyler Mane, Muse Watson, Derek Mears, Leslie Easterbrook. Michael left home when he was a teenager and never looked back. Now, after the death of his sister, Chloe, he's returning home with his fiancee Juliette and his angst ridden nephew Brandon. On arrival, they realize that home isn't exactly what it used to be. With high walls surrounding the house and security cameras in every nook and cranny it's more of a military compound than anything else. ...","Tyler Mane, Muse Watson, Derek Mears, Leslie Easterbrook, Renae Geerlings, Alex Saxon, Susan Angelo, Jelly Howie, Daniel Roebuck, Todd Farmer, Wes Weitzenhoffer, Robert Ziglar, Caitlin Martini, Maysen Michaels, Aaron Epstein",English,,,Chris Losicco,2.0,Anthony J,holland,1.0,maya,8.0,,,Brilliant,2,0.001003593
Plague," Drama,  Horror",12-May-15,USA,,5.9,84 min,"Directed by Nick Kozakis, Kosta Ouzas. With Don Bridges, Cris Cochrane, Tegan Crowley, Liza Dennis. A small group of survivors in post-apocalyptic Australia seek shelter from an infection that has spread like a plague among the human populace. Evie (Tegan Crowley) and her fellow survivors become separated from her husband John (Scott Marcus). Evie refuses to leave John behind against the wishes of the group. The survivors revolt and abandon Evie to an uncertain fate. With the unexpected arrival...","Don Bridges, Cris Cochrane, Tegan Crowley, Liza Dennis, Steven Jianai, Scott Marcus, Sarah Ranken, Benjamin Rigby, Nicholas Stribakos",English,,,Margaret O'Brien,2.0,"Nick Kozakis, Kosta Ouzas",kantemir,1.0,destiny,8.0,,,Brinksmanship,2,0.001003593
Therapy," Crime,  Horror,  Thriller",27-Jul-16,Canada,,5.5,96 min,"Directed by Nathan Ambrosioni. With Nathan Ambrosioni, Thierry Azzopardi, Vanessa Azzopardi, Luna Belan. Jane and Simon are two young police officers leading a routine investigation following the discovery of hidden video equipment in an abandoned house by a night watchman. But the first filmed images go well beyond a simple holiday movie. The two investigators realize that they have to move quickly if are to find out what has become of Steven, Stephanie, Olivia, Sam and Sebastien..... before it's ...","Nathan Ambrosioni, Thierry Azzopardi, Vanessa Azzopardi, Luna Belan, Nathalie Couturier, Julien Croquet, Magali Gouyon, Rémy Jobert, Fabrice Raspati, Tania Rieu, Sarah Robert, Cédrick Spinassou, Julie Venturelli, Shelley Ward",French,,,Rodney Bingenheimer,2.0,Nathan Ambrosioni,nerathilum,1.0,randall,8.0,,,Broadband,2,0.001003593
Axe Giant Wrath Paul Bunyan," Fantasy,  Horror",18-Jun-13,USA,R,3.6,90 min,"Directed by Gary Jones. With Amber Connor, Joe Estevez, Dan Haggerty, Thomas Downey. Young adults at a first-time offenders' boot camp discover the legend of the giant lumberjack Paul Bunyan is real, but is much more horrifying than they could have imagined.","Amber Connor, Joe Estevez, Dan Haggerty, Thomas Downey, Tim Lovelace, Jesse Kove, Kristina Kopf, Jill Evyn, Clifton Williams, Victoria Ramos, Chris Hahn, Donna Williams, Bud Moffett, Alan Tuskes, Daniel Alan Kiely",English,"Angeles National Forest, California, USA",,Ji-won Kim,2.0,Gary Jones,pitfire,1.0,cryptic,8.0,,,Broadside,2,0.001003593
Coven," Fantasy,  Horror",16-Feb-15,UK,NOT RATED,2.1,90 min,"Directed by John Mackie. With Dexter Fletcher, Cloe Mackie, Holly Mackie, Mark Harris. In Highgate London, five young teenagers hoping to witness Pagan activity, camp in historic Queen's Wood on Halloween but soon discover they are part of the ritual when a mysterious Biker hunts them down.","Dexter Fletcher, Cloe Mackie, Holly Mackie, Mark Harris, Tony O'Callaghan, Howard Lee, Magda Rodriguez, Billy Red Mackie, Kazim Benson, Madeleine Rose Witney, Maya Charlery, Rachel Summers, Fiona Maeve O'Brien, Josie Benson, Angel Makedonski",English,,30000.0,Ed Speleers,2.0,John Mackie,plank,1.0,unbeknownst,8.0,,,Broadway,2,0.001003593
Xtinction Predator X," Horror,  Sci-Fi,  Thriller",16-Apr-14,Belgium,TV-14,2.7,,"Directed by Amir Valinia. With Lochlyn Munro, Mark Sheppard, Elena Lyons, Paul Wall. When her father seemingly goes missing, Laura LeCrois is forced to return home and face a terrifying creature living in the Louisiana wetlands: Alligator X, the ""T-Rex of the ocean!""","Lochlyn Munro, Mark Sheppard, Elena Lyons, Paul Wall, Caleb Michaelson, Ricky Wayne, Scott L. Schwartz, James DuMont, Lacey Minchew, Gabe Begneaud, Phillip Beard, Debby Gaudet, Shane Partlow, Bruce Sanders Jr.",English,"Baton Rouge, Louisiana, USA",2500000.0,A.C. Peterson,2.0,Amir Valinia,primal,1.0,exchange,8.0,,,Broadwell,2,0.001003593
Scareycrows," Comedy,  Horror",22-Sep-17,USA,,7.0,73 min,"Directed by Lucy Townsend. With Jimmy 'The Bee' Bennett, Sam Burns, James Bush, Emily Carding. Scareycrows is a comedy horror about a trainee hairdresser who discovers that her boyfriend is keeping a dark secret. Soon her world crashes around her as the quiet seaside town where she was born is overrun by homicidal scareycrows.","Jimmy 'The Bee' Bennett, Sam Burns, James Bush, Emily Carding, Martin Challinor, Tom Child, James Cotter, Rowena Diamond, Suzanne Dunstan, Luke Fiddes, Jake Francis, Ben Gilbert, Will Hudson, April Hughes, Anne Jones",English,,,Vanelle,2.0,Lucy Townsend,reasons,1.0,bear,8.0,,,Broken,2,0.001003593
Blood Lust," Horror,  Mystery",15-Jan-16,USA,,2.7,74 min,"Directed by Benedict Mart. With C. Thomas Howell, Matt Silver, Rikke Leigh, Eloise Oliver. After the murder of his wife, vegetarian restaurant chef and critic Matt pursues an online relationship with Callie who owns a guest house on an island. Problems occur when he arrives on the isolated island, to the surprise of Callie, to find she lives there with her strange sisters Lydia and Tess. Guests begin to disappear one by one and when Matt's friend and fellow chef, Ryan, turns up after ...","C. Thomas Howell, Matt Silver, Rikke Leigh, Eloise Oliver, Helen Rule, Nigel Billing, Marcus Harris, Laura Edghill, James Ward, Sophie Gomis, Rory Wilton, Chloe Partridge, Patrick Lyons, Felice Gioia",,"Polperro, Cornwall, England, UK",1000000.0,Duane West,2.0,Benedict Mart,sheriff,1.0,embarks,8.0,,,Bros,2,0.001003593
